# OrdScale, Damp Rate: 0.0239638044938 0.116555513302
#  r 	 Gdiff 	 mPDF_calc 	 TotalDiff
4.317999999999999972e+01 -6.561581363879431805e-02 -3.511779149825700053e-06 -6.561230185964449235e-02
4.318999999999999773e+01 -4.729146288397712006e-02 -3.437596134719944629e-06 -4.728802528784240011e-02
4.320000000000000284e+01 -3.142277340064492108e-02 -3.363588194721378599e-06 -3.141940981245019970e-02
4.321000000000000085e+01 -1.830178715912667009e-02 -3.289829978384700704e-06 -1.829849732914828539e-02
4.321999999999999886e+01 -8.068317430487859099e-03 -3.216393605552994583e-06 -8.065101036882306104e-03
4.322999999999999687e+01 -7.496070064618720608e-04 -3.143348612415024744e-06 -7.464636578494570360e-04
4.324000000000000199e+01 3.868586313378497010e-03 -3.070761902857627179e-06 3.871657075281354637e-03
4.325000000000000000e+01 6.019581038322341371e-03 -2.998697706081861203e-06 6.022579736028423232e-03
4.325999999999999801e+01 5.992243595873025797e-03 -2.927217540462864753e-06 5.995170813413488661e-03
4.327000000000000313e+01 4.056625749395470493e-03 -2.856380183592806266e-06 4.059482129579063299e-03
4.328000000000000114e+01 5.091114688358100437e-04 -2.786241648465299751e-06 5.118977104842753435e-04
4.328999999999999915e+01 -4.662553312443806774e-03 -2.716855165707174335e-06 -4.659836457278099600e-03
4.329999999999999716e+01 -1.145397519077584469e-02 -2.648271171764790544e-06 -1.145132691960407990e-02
4.331000000000000227e+01 -2.010522953758520082e-02 -2.580537302947216727e-06 -2.010264900028225360e-02
4.332000000000000028e+01 -3.100209310014634401e-02 -2.513698395188029844e-06 -3.099957940175115598e-02
4.332999999999999829e+01 -4.465718612146940547e-02 -2.447796489390974273e-06 -4.465473832498001450e-02
4.334000000000000341e+01 -6.163491015765998338e-02 -2.382870842219941832e-06 -6.163252728681776343e-02
4.335000000000000142e+01 -8.247316712799435123e-02 -2.318957942185062571e-06 -8.247084817005216617e-02
4.335999999999999943e+01 -1.077009423314381209e-01 -2.256091530775106158e-06 -1.076986862399073458e-01
4.336999999999999744e+01 -1.375449210555596546e-01 -2.194302628572009084e-06 -1.375427267529310826e-01
4.338000000000000256e+01 -1.720707778977443314e-01 -2.133619566024869130e-06 -1.720686442781783065e-01
4.339000000000000057e+01 -2.109706245801872271e-01 -2.074068018831365379e-06 -2.109685505121683957e-01
4.339999999999999858e+01 -2.534793225416785423e-01 -2.015671047572720198e-06 -2.534773068706309695e-01
4.340999999999999659e+01 -2.984789599668029592e-01 -1.958449141359341894e-06 -2.984770015176615998e-01
4.342000000000000171e+01 -3.443487606118946776e-01 -1.902420265598170346e-06 -3.443468581916290794e-01
4.342999999999999972e+01 -3.892302374913019780e-01 -1.847599913173958441e-06 -3.892283898913888041e-01
4.343999999999999773e+01 -4.308935337549196776e-01 -1.794001159127756040e-06 -4.308917397537605498e-01
4.345000000000000284e+01 -4.670066128208879563e-01 -1.741634718388507252e-06 -4.670048711861695678e-01
4.346000000000000085e+01 -4.952022776304952911e-01 -1.690509006835316796e-06 -4.952005871214884558e-01
4.346999999999999886e+01 -5.133199223760365193e-01 -1.640630204469140097e-06 -5.133182817458320502e-01
4.347999999999999687e+01 -5.194818561435206039e-01 -1.592002321415542099e-06 -5.194802641411991884e-01
4.349000000000000199e+01 -5.123819922356709355e-01 -1.544627266425457890e-06 -5.123804476084045101e-01
4.350000000000000000e+01 -4.912846733257100751e-01 -1.498504916541687493e-06 -4.912831748207935334e-01
4.350999999999999801e+01 -4.562968027472399379e-01 -1.453633189207881315e-06 -4.562953491140507301e-01
4.352000000000000313e+01 -4.082534756084122418e-01 -1.410008115543259777e-06 -4.082520656002966986e-01
4.353000000000000114e+01 -3.489089473157271915e-01 -1.367623915227156317e-06 -3.489075796918119643e-01
4.353999999999999915e+01 -2.807110368928850685e-01 -1.326473071883160770e-06 -2.807097104198131854e-01
4.354999999999999716e+01 -2.068729321211082439e-01 -1.286546409878797093e-06 -2.068716455746983651e-01
4.356000000000000227e+01 -1.310410360715397182e-01 -1.247833171319490120e-06 -1.310397882383683987e-01
4.357000000000000028e+01 -5.712556288625308953e-02 -1.210321093562949368e-06 -5.712435256515952658e-02
4.357999999999999829e+01 1.080995202547074818e-02 -1.173996487068354466e-06 1.081112602195781654e-02
4.359000000000000341e+01 6.902522152517209797e-02 -1.138844312964515382e-06 6.902636036948506248e-02
4.360000000000000142e+01 1.141466301713472964e-01 -1.104848260644053504e-06 1.141477350196079404e-01
4.360999999999999943e+01 1.436762884793783002e-01 -1.071990824913493512e-06 1.436773604702032137e-01
4.361999999999999744e+01 1.558855204863440758e-01 -1.040253382489364498e-06 1.558865607397265651e-01
4.363000000000000256e+01 1.501906331502712577e-01 -1.009616268005109063e-06 1.501916427665392628e-01
4.364000000000000057e+01 1.271618785621457803e-01 -9.800588487984818187e-07 1.271628586209945788e-01
4.364999999999999858e+01 8.853059308574673381e-02 -9.515595990883252142e-07 8.853154464534582213e-02
4.365999999999999659e+01 3.706257462794504409e-02 -9.240961726109109264e-07 3.706349872411765500e-02
4.367000000000000171e+01 -2.356216687161677426e-02 -8.976454742327943936e-07 -2.356126922614254146e-02
4.367999999999999972e+01 -8.894908686774083417e-02 -8.721837300024182227e-07 -8.894821468401083175e-02
4.368999999999999773e+01 -1.542559650591754927e-01 -8.476865557827117925e-07 -1.542551173726197100e-01
4.370000000000000284e+01 -2.146426722788149499e-01 -8.241290241350895940e-07 -2.146418481497908148e-01
4.371000000000000085e+01 -2.654325686417794428e-01 -8.014857297289346150e-07 -2.654317671560497138e-01
4.371999999999999886e+01 -3.025912768809735365e-01 -7.797308527734969630e-07 -3.025904971501207630e-01
4.372999999999999687e+01 -3.229026180749999808e-01 -7.588382204826160660e-07 -3.229018592367794982e-01
4.374000000000000199e+01 -3.242525592156432213e-01 -7.387813670267640020e-07 -3.242518204342761945e-01
4.375000000000000000e+01 -3.058060979491854514e-01 -7.195335912091316288e-07 -3.058053784155942423e-01
4.375999999999999801e+01 -2.681190927842614924e-01 -7.010680121988244196e-07 -2.681183917162492936e-01
4.377000000000000313e+01 -2.130021298534053864e-01 -6.833576231268789769e-07 -2.130014464957822595e-01
4.378000000000000114e+01 -1.436015926975848789e-01 -6.663753428504115561e-07 -1.436009263222420285e-01
4.378999999999999915e+01 -6.395816290248457214e-02 -6.500940654963205390e-07 -6.395751280841907582e-02
4.379999999999999716e+01 2.103597862595640855e-02 -6.344867078504623503e-07 2.103661311266425901e-02
4.381000000000000227e+01 1.060809610644409817e-01 -6.195262547553648247e-07 1.060815805906957371e-01
4.382000000000000028e+01 1.859007608579054116e-01 -6.051858024158640603e-07 1.859013660437078275e-01
4.382999999999999829e+01 2.554382136873520892e-01 -5.914385995398063756e-07 2.554388051259516290e-01
4.384000000000000341e+01 3.104032995094672120e-01 -5.782580865254516311e-07 3.104038777675537375e-01
4.385000000000000142e+01 3.474175670309994635e-01 -5.656179325463916996e-07 3.474181326489320099e-01
4.385999999999999943e+01 3.643946427398017107e-01 -5.534920708427648606e-07 3.643951962318725535e-01
4.386999999999999744e+01 3.605938520212148557e-01 -5.418547314728350273e-07 3.605943938759463285e-01
4.388000000000000256e+01 3.367530585930678111e-01 -5.306804730098590994e-07 3.367535892735408209e-01
4.389000000000000057e+01 2.949768964904853075e-01 -5.199442116299302086e-07 2.949774164346969374e-01
4.389999999999999858e+01 2.386066200879959354e-01 -5.096212485067308506e-07 2.386071297092444421e-01
4.390999999999999659e+01 1.720078276344259027e-01 -4.996872959017739646e-07 1.720083273217218045e-01
4.392000000000000171e+01 1.002543198792695822e-01 -4.901185008954200839e-07 1.002548099977704776e-01
4.392999999999999972e+01 2.868733711380122564e-02 -4.808914677509323887e-07 2.868781800526897657e-02
4.393999999999999773e+01 -3.738562295562508631e-02 -4.719832787103417360e-07 -3.738515097234637596e-02
4.395000000000000284e+01 -9.314126390390531363e-02 -4.633715131180382585e-07 -9.314080053239219559e-02
4.396000000000000085e+01 -1.345001565578818337e-01 -4.550342650733174565e-07 -1.344997015236167603e-01
4.396999999999999886e+01 -1.585356230943517630e-01 -4.469501596326974635e-07 -1.585351761441921303e-01
4.397999999999999687e+01 -1.636219298575438685e-01 -4.390983678048687722e-07 -1.636214907591760637e-01
4.399000000000000199e+01 -1.495519515934022881e-01 -4.314586198872483180e-07 -1.495515201347824008e-01
4.400000000000000000e+01 -1.175145277157754187e-01 -4.240112179004773552e-07 -1.175141037045575182e-01
4.400999999999999801e+01 -7.012176964911853716e-02 -4.167370466351405511e-07 -7.012135291207190202e-02
4.402000000000000313e+01 -1.099659365431859825e-02 -4.096175836437732087e-07 -1.099618403673495448e-02
4.403000000000000114e+01 5.524925570371475025e-02 -4.026349080601954178e-07 5.524965833862281045e-02
4.403999999999999915e+01 1.236464595169841640e-01 -3.957717084890344239e-07 1.236468552886926531e-01
4.404999999999999716e+01 1.889784784620516245e-01 -3.890112899029851690e-07 1.889788674733415275e-01
4.406000000000000227e+01 2.464109003279140175e-01 -3.823375795408701094e-07 2.464112826654935584e-01
4.407000000000000028e+01 2.917007564283612409e-01 -3.757351320632373870e-07 2.917011321634933041e-01
4.407999999999999829e+01 3.215548673913622979e-01 -3.691891337087582770e-07 3.215552365804960067e-01
4.409000000000000341e+01 3.339183602751019109e-01 -3.626854058191852914e-07 3.339187229605077301e-01
4.410000000000000142e+01 3.280905696852184361e-01 -3.562104076149097409e-07 3.280909258956260510e-01
4.410999999999999943e+01 3.047915895144336362e-01 -3.497512380823408762e-07 3.047919392656717186e-01
4.411999999999999744e+01 2.660917745042260529e-01 -3.432956373061735178e-07 2.660921177998633591e-01
4.413000000000000256e+01 2.152724992954881955e-01 -3.368319871910330221e-07 2.152728361274753865e-01
4.414000000000000057e+01 1.564824663211885625e-01 -3.303493116002531593e-07 1.564827966705001627e-01
4.414999999999999858e+01 9.461181424554121477e-02 -3.238372755925977842e-07 9.461213808281680737e-02
4.415999999999999659e+01 3.467121909152370840e-02 -3.172861845063268404e-07 3.467153637770821473e-02
4.417000000000000171e+01 -1.834389419648863040e-02 -3.106869821967173095e-07 -1.834358350950643368e-02
4.417999999999999972e+01 -6.009999494874507242e-02 -3.040312488156171611e-07 -6.009969091749625680e-02
4.418999999999999773e+01 -8.698399446766014176e-02 -2.973111980775211549e-07 -8.698369715646206424e-02
4.420000000000000284e+01 -9.658782714709590600e-02 -2.905196739982907062e-07 -9.658753662742190771e-02
4.421000000000000085e+01 -8.777526131804658238e-02 -2.836501470926400259e-07 -8.777497766789948974e-02
4.421999999999999886e+01 -6.084418640061317607e-02 -2.766967100789607947e-07 -6.084390970390309711e-02
4.422999999999999687e+01 -1.735665233845207212e-02 -2.696540731123020507e-07 -1.735638268437895981e-02
4.424000000000000199e+01 3.972405611467777486e-02 -2.625175584344829893e-07 3.972431863223620935e-02
4.425000000000000000e+01 1.065920438410447035e-01 -2.552830945801165541e-07 1.065922991241392837e-01
4.425999999999999801e+01 1.785228990344329691e-01 -2.479472100691548775e-07 1.785231469816430383e-01
4.427000000000000313e+01 2.505960805581525230e-01 -2.405070264610564834e-07 2.505963210651789841e-01
4.428000000000000114e+01 3.177694893657563302e-01 -2.329602512007866721e-07 3.177697223260075310e-01
4.428999999999999915e+01 3.754091863017819941e-01 -2.253051695211283345e-07 3.754094116069515152e-01
4.429999999999999716e+01 4.195852902450312172e-01 -2.175406360049869647e-07 4.195855077856672222e-01
4.431000000000000227e+01 4.473661558300321417e-01 -2.096660658423843415e-07 4.473663654960979841e-01
4.432000000000000028e+01 4.570589835583854788e-01 -2.016814250604959113e-07 4.570591852398105392e-01
4.432999999999999829e+01 4.481730528739171771e-01 -1.935872204761324156e-07 4.481732464611376532e-01
4.434000000000000341e+01 4.216587881512904312e-01 -1.853844890931100053e-07 4.216589735357795243e-01
4.435000000000000142e+01 3.796178676963817278e-01 -1.770747870000199953e-07 3.796180447711687278e-01
4.435999999999999943e+01 3.252085676973212047e-01 -1.686601771022644414e-07 3.252087363574983070e-01
4.436999999999999744e+01 2.624404991417787492e-01 -1.601432172426697775e-07 2.624406592849959918e-01
4.438000000000000256e+01 1.957068499185129484e-01 -1.515269468510549444e-07 1.957070014454597995e-01
4.439000000000000057e+01 1.295421914863443824e-01 -1.428148733439993379e-07 1.295423343012177264e-01
4.439999999999999858e+01 6.832485492876194666e-02 -1.340109580943993350e-07 6.832498893972004106e-02
4.440999999999999659e+01 1.580483018401424022e-02 -1.251196014399880152e-07 1.580495530361568021e-02
4.442000000000000171e+01 -2.504990052226574448e-02 -1.161456273414407381e-07 -2.504978437663840304e-02
4.442999999999999972e+01 -5.236071475712100742e-02 -1.070942673569996728e-07 -5.236060766285365042e-02
4.443999999999999773e+01 -6.534152346604782391e-02 -9.797114400300621639e-08 -6.534142549490382090e-02
4.445000000000000284e+01 -6.443390294409989671e-02 -8.878225357666913453e-08 -6.443381416184632005e-02
4.446000000000000085e+01 -5.117630821643526229e-02 -7.953394837861837985e-08 -5.117622868248688367e-02
4.446999999999999886e+01 -2.810446438681168946e-02 -7.023291839075573861e-08 -2.810439415389329870e-02
4.447999999999999687e+01 1.602003182967493000e-03 -6.088617235475851652e-08 1.602064069139847759e-03
4.449000000000000199e+01 3.419767964821324169e-02 -5.150101838741205640e-08 3.419773114923162910e-02
4.450000000000000000e+01 6.590923306057788755e-02 -4.208504404690227574e-08 6.590927514562193446e-02
4.450999999999999801e+01 9.307810535782062855e-02 -3.264609592379397185e-08 9.307813800391655235e-02
4.452000000000000313e+01 1.126051065869346779e-01 -2.319225878011366149e-08 1.126051297791934580e-01
4.453000000000000114e+01 1.220990125373119517e-01 -1.373183421138346461e-08 1.220990262691461631e-01
4.453999999999999915e+01 1.201159673769938152e-01 -4.273319004211018068e-09 1.201159716503128194e-01
4.454999999999999716e+01 1.062958795499652498e-01 5.174617040415441238e-09 1.062958743753482094e-01
4.456000000000000227e+01 8.137057202668210310e-02 1.460315338097650795e-08 8.137055742352872212e-02
4.457000000000000028e+01 4.708210938520304700e-02 2.400334151581029474e-08 4.708208538186153119e-02
4.457999999999999829e+01 6.032171764652372037e-03 3.336612793784082820e-08 6.032138398524434196e-03
4.459000000000000341e+01 -3.847425598398240831e-02 4.268237723675794015e-08 -3.847429866635964507e-02
4.460000000000000142e+01 -8.275102759527380725e-02 5.194289545706887168e-08 -8.275107953816926432e-02
4.460999999999999943e+01 -1.230164639642970237e-01 6.113845353594715704e-08 -1.230165251027505596e-01
4.461999999999999744e+01 -1.556882696507759511e-01 7.025981077490861537e-08 -1.556883399105867261e-01
4.463000000000000256e+01 -1.776752187573332198e-01 7.929773840342768665e-08 -1.776752980550716232e-01
4.464000000000000057e+01 -1.866478569902399742e-01 8.824304301158214514e-08 -1.866479452332829858e-01
4.464999999999999858e+01 -1.812250977588101830e-01 9.708658996188113122e-08 -1.812251948454001449e-01
4.465999999999999659e+01 -1.609608576398589008e-01 1.058193267178264563e-07 -1.609609634591856187e-01
4.467000000000000171e+01 -1.266288227526471410e-01 1.144323057422624856e-07 -1.266289371849528833e-01
4.467999999999999972e+01 -7.990737228971700468e-02 1.229167074512371727e-07 -7.990749520642445591e-02
4.468999999999999773e+01 -2.346561345913783514e-02 1.312638625745876642e-07 -2.346574472300040973e-02
4.470000000000000284e+01 3.945859106988858223e-02 1.394652743777480275e-07 3.945845160461420448e-02
4.471000000000000085e+01 1.050277907332349825e-01 1.475126402972204431e-07 1.050276432205946853e-01
4.471999999999999886e+01 1.693735557656191881e-01 1.553978731805294444e-07 1.693734003677460076e-01
4.472999999999999687e+01 2.287418170314615695e-01 1.631131219814729860e-07 2.287416539183395880e-01
4.474000000000000199e+01 2.796392526437975201e-01 1.706507918308730609e-07 2.796390819930056892e-01
4.475000000000000000e+01 3.193980423227051890e-01 1.780035635556842522e-07 3.193978643191416333e-01
4.475999999999999801e+01 3.460202949471351541e-01 1.851644123584961221e-07 3.460201097827227956e-01
4.477000000000000313e+01 3.585504196637656626e-01 1.921266257753906359e-07 3.585502275371398873e-01
4.478000000000000114e+01 3.569456589878041708e-01 1.988838211341992235e-07 3.569454601039830366e-01
4.478999999999999915e+01 3.421599376183412922e-01 2.054299617082477880e-07 3.421597321883795839e-01
