# r 	 gobs 	 nucpdfcalc 	 mpdfcalc
4.280000000000000249e+00 2.898107277196340092e+00 2.862879653842254513e+00 1.243112241205120982e-01
4.290000000000000036e+00 2.666982242498569189e+00 2.611757905849511729e+00 1.228955604614889174e-01
4.299999999999999822e+00 2.441583094216050132e+00 2.366755196115267523e+00 1.213472197817903886e-01
4.310000000000000497e+00 2.223488228887781304e+00 2.130375138940848956e+00 1.196675006114584494e-01
4.320000000000000284e+00 2.013963290611105350e+00 1.904735842719666561e+00 1.178577786128140736e-01
4.330000000000000071e+00 1.813983092600431224e+00 1.691549995683319541e+00 1.159194547470993319e-01
4.339999999999999858e+00 1.624260457594852936e+00 1.492118693321270673e+00 1.138540530732664036e-01
4.350000000000000533e+00 1.445279418608698796e+00 1.307338259006667780e+00 1.116632115506825951e-01
4.360000000000000320e+00 1.277330284506996927e+00 1.137718853944054365e+00 1.093486565076576267e-01
4.370000000000000107e+00 1.120544278424500328e+00 9.834132929222099140e-01 1.069121986744919067e-01
4.379999999999999893e+00 9.749257794244643449e-01 8.442541916617322117e-01 1.043557292303725487e-01
4.389999999999999680e+00 8.403806113982358328e-01 7.197973781933525439e-01 1.016812158777760794e-01
4.400000000000000355e+00 7.167392964360821406e-01 6.093694081177336574e-01 9.889069895773792973e-02
4.410000000000000142e+00 6.037746892326449899e-01 5.121170302734030511e-01 9.598628761895103279e-02
4.419999999999999929e+00 5.012139012027374552e-01 4.270565491195608132e-01 9.297015605475147937e-02
4.429999999999999716e+00 4.087448767740329281e-01 3.531212127279106383e-01 8.984453981870854644e-02
4.440000000000000391e+00 3.260183727203315174e-01 2.892050069370078469e-01 8.661173222566288799e-02
4.450000000000000178e+00 2.526463928720496521e-01 2.342015406279148171e-01 8.327408085715996833e-02
4.459999999999999964e+00 1.881983301984710977e-01 1.870370462613639706e-01 7.983398418220853665e-02
4.469999999999999751e+00 1.321961585181447296e-01 1.466968751511034119e-01 7.629388829733825539e-02
4.480000000000000426e+00 8.410999686821490906e-02 1.122452201413952494e-01 7.265628379821321980e-02
4.490000000000000213e+00 4.335524796801024788e-02 8.283813236398143709e-02 6.892370279091053487e-02
4.500000000000000000e+00 9.292301845785066322e-03 5.773019858972014418e-02 6.509871605052958143e-02
4.509999999999999787e+00 -1.877048446601684364e-02 3.627549911080651945e-02 6.118393033397773184e-02
4.520000000000000462e+00 -4.157014728505116496e-02 1.792366406003647467e-02 5.718198585289894359e-02
4.530000000000000249e+00 -5.987878139979547348e-02 2.211983077778541251e-03 5.309555391180538486e-02
4.540000000000000036e+00 -7.448981893713314817e-02 -1.124540263435389043e-02 4.892737246412057206e-02
4.549999999999999822e+00 -8.620154605572988293e-02 -2.277018399414780167e-02 4.468020521963896735e-02
4.560000000000000497e+00 -9.579874532528671882e-02 -3.263344523230054389e-02 4.035675751927732258e-02
4.570000000000000284e+00 -1.040335460208159923e-01 -4.106919699476683366e-02 3.595975828798769758e-02
4.580000000000000071e+00 -1.116066765700479274e-01 -4.828710762733062073e-02 3.149200310650940998e-02
4.589999999999999858e+00 -1.191503359710549964e-01 -5.448381886769483595e-02 2.695630818195642736e-02
4.600000000000000533e+00 -1.272138332947848893e-01 -5.985240825049521762e-02 2.235550921213873277e-02
4.610000000000000320e+00 -1.362529917020005588e-01 -6.458974076389345509e-02 1.769246041926313823e-02
4.620000000000000107e+00 -1.466240867253600089e-01 -6.890162537443580981e-02 1.297003374881462723e-02
4.629999999999999893e+00 -1.585828037573130955e-01 -7.300584794082205786e-02 8.191118228367683107e-03
4.639999999999999680e+00 -1.722883763641469834e-01 -7.713328255321361127e-02 3.358619479998869398e-03
4.650000000000000355e+00 -1.878127272585062846e-01 -8.152738243916544947e-02 -1.524540618901619633e-03
4.660000000000000142e+00 -2.051541005021489672e-01 -8.644241567282423544e-02 -6.455424141889206519e-03
4.669999999999999929e+00 -2.242543692154012336e-01 -9.214083892101881945e-02 -1.143107718880229107e-02
4.679999999999999716e+00 -2.450189481709175443e-01 -9.889019570274726334e-02 -1.644852983950926412e-02
4.690000000000000391e+00 -2.673380522680088855e-01 -1.069598876898508188e-01 -2.150479600322973903e-02
4.700000000000000178e+00 -2.911079327558732666e-01 -1.166181038755211008e-01 -2.659687316997250139e-02
4.709999999999999964e+00 -3.162507007697281103e-01 -1.281291098588198396e-01 -3.172174208000472229e-02
4.719999999999999751e+00 -3.427314142202459446e-01 -1.417510058383894544e-01 -3.687636632371656120e-02
4.730000000000000426e+00 -3.705712555968746491e-01 -1.577339653570402067e-01 -4.205769188591339247e-02
4.740000000000000213e+00 -3.998558556524794416e-01 -1.763188754014771431e-01 -4.726264664915197367e-02
4.750000000000000000e+00 -4.307381072720463666e-01 -1.977362194619931568e-01 -5.248813987124295588e-02
4.759999999999999787e+00 -4.634351472429611984e-01 -2.222049847761050079e-01 -5.773106165246073840e-02
4.770000000000000462e+00 -4.982195405477560790e-01 -2.499313378862763890e-01 -6.298830193673590760e-02
4.780000000000000249e+00 -5.354050601674977816e-01 -2.811068017279520492e-01 -6.825678442901335352e-02
4.790000000000000036e+00 -5.753277931424946035e-01 -3.159056837041772647e-01 -7.353333451942201116e-02
4.799999999999999822e+00 -6.183236000412225541e-01 -3.544815466323218422e-01 -7.881470208084552509e-02
4.810000000000000497e+00 -6.647031919009278589e-01 -3.969625802660567415e-01 -8.409767311997322359e-02
4.820000000000000284e+00 -7.147262516983461378e-01 -4.434458158790306470e-01 -8.937901180504570497e-02
4.830000000000000071e+00 -7.685761066397842622e-01 -4.939902244121072705e-01 -9.465546032016571021e-02
4.839999999999999858e+00 -8.263364483284313389e-01 -5.486088432742617371e-01 -9.992373883887314956e-02
4.850000000000000533e+00 -8.879715008760707962e-01 -6.072601808988355998e-01 -1.051805456321366905e-01
4.860000000000000320e+00 -9.533108582902871664e-01 -6.698392444086689324e-01 -1.104225573253854731e-01
4.870000000000000107e+00 -1.022039962900441745e+00 -7.361686174706520980e-01 -1.156464293185753972e-01
4.879999999999999893e+00 -1.093696891287358142e+00 -8.059900766928302929e-01 -1.208487963830643247e-01
4.889999999999999680e+00 -1.167675771482507008e+00 -8.789572710025606028e-01 -1.260262734532857920e-01
4.900000000000000355e+00 -1.243236795510748172e+00 -9.546299960885122893e-01 -1.311754566047163284e-01
4.910000000000000142e+00 -1.319522435891715695e+00 -1.032470573608575748e+00 -1.362929242432470989e-01
4.919999999999999929e+00 -1.395579144232668600e+00 -1.111842792632945942e+00 -1.413752385280996893e-01
4.929999999999999716e+00 -1.470383523547150961e+00 -1.192013790620148450e+00 -1.464189470166027962e-01
4.940000000000000391e+00 -1.542871739561880506e+00 -1.272159146647281691e+00 -1.514205845447121890e-01
4.950000000000000178e+00 -1.611970782359872789e+00 -1.351371335576883048e+00 -1.563766753488547989e-01
4.959999999999999964e+00 -1.676630116078566601e+00 -1.428671554402148658e+00 -1.612837354334681617e-01
4.969999999999999751e+00 -1.735852263946220608e+00 -1.503024787998370471e+00 -1.661382751871955943e-01
4.980000000000000426e+00 -1.788720966586584415e+00 -1.573357838129523456e+00 -1.709368022492219752e-01
4.990000000000000213e+00 -1.834425716319380673e+00 -1.638579903999600518e+00 -1.756758246257324740e-01
5.000000000000000000e+00 -1.872281697882063556e+00 -1.697605181665369001e+00 -1.803518540549506888e-01
5.009999999999999787e+00 -1.901744441777742045e+00 -1.749376849226618180e+00 -1.849616146315154475e-01
5.020000000000000462e+00 -1.922418802893217871e+00 -1.792891729774759302e+00 -1.895016327736908091e-01
5.030000000000000249e+00 -1.934062195209861779e+00 -1.827224878166978872e+00 -1.939682438215983018e-01
5.040000000000000036e+00 -1.936582324115035503e+00 -1.851553322855905348e+00 -1.983580102894714481e-01
5.049999999999999822e+00 -1.930029942648467944e+00 -1.865178210719923291e+00 -2.026675189310392644e-01
5.060000000000000497e+00 -1.914587400601673206e+00 -1.867544650015611207e+00 -2.068933854875857625e-01
5.070000000000000284e+00 -1.890553942296311574e+00 -1.858258621649453213e+00 -2.110322596289180008e-01
5.080000000000000071e+00 -1.858328830388938702e+00 -1.837100428083098702e+00 -2.150808300733774436e-01
5.089999999999999858e+00 -1.818393423728485780e+00 -1.804034267430146166e+00 -2.190358298716393315e-01
5.100000000000000533e+00 -1.771293316180761801e+00 -1.759213651990393812e+00 -2.228940418377195753e-01
5.110000000000000320e+00 -1.717621553965228864e+00 -1.702982529469213135e+00 -2.266523041100127200e-01
5.120000000000000107e+00 -1.658003799130788769e+00 -1.635872105200331772e+00 -2.303075158244522469e-01
5.129999999999999893e+00 -1.593086107649764660e+00 -1.558593498795568077e+00 -2.338566428717475665e-01
5.139999999999999680e+00 -1.523525756386330032e+00 -1.472026493262552416e+00 -2.372967237228258697e-01
5.150000000000000355e+00 -1.449985299941602745e+00 -1.377204744010787518e+00 -2.406248753088209569e-01
5.160000000000000142e+00 -1.373129782981085345e+00 -1.275297905535363707e+00 -2.438382989244479437e-01
5.169999999999999929e+00 -1.293626792761511490e+00 -1.167591202275527706e+00 -2.469342861301129233e-01
5.179999999999999716e+00 -1.212148825557814336e+00 -1.055463015737941435e+00 -2.499102246306192932e-01
5.190000000000000391e+00 -1.129377272671554522e+00 -9.403610821996033486e-01 -2.527636041059229677e-01
5.200000000000000178e+00 -1.046007216775047599e+00 -8.237778950520922017e-01 -2.554920219690566263e-01
5.209999999999999964e+00 -9.627521739825523062e-01 -7.072258850266697205e-01 -2.580931890261492501e-01
5.219999999999999751e+00 -8.803479237455330564e-01 -5.922129129095483613e-01 -2.605649350133985021e-01
5.230000000000000426e+00 -7.995546358828150568e-01 -4.802185563221158526e-01 -2.629052139859118231e-01
5.240000000000000213e+00 -7.211566263289976852e-01 -3.726716085192921524e-01 -2.651121665710572950e-01
5.250000000000000000e+00 -6.459592415855722747e-01 -2.709291369413645567e-01 -2.671840129725102653e-01
5.259999999999999787e+00 -5.747825746174308748e-01 -1.762573763726293374e-01 -2.691190361471857417e-01
5.270000000000000462e+00 -5.084519382379969477e-01 -8.981465967291518693e-02 -2.709157182403676423e-01
5.280000000000000249e+00 -4.477852509430177985e-01 -1.263652135887977090e-02 -2.725727095520402710e-01
5.290000000000000036e+00 -3.935777096268037178e-01 5.437695157506902688e-02 -2.740888127555327070e-01
5.299999999999999822e+00 -3.465843194360820889e-01 1.104714993832709991e-01 -2.754629865675575218e-01
5.310000000000000497e+00 -3.075010107337556864e-01 1.550468199332312169e-01 -2.766943490869111510e-01
5.320000000000000284e+00 -2.769451868511840775e-01 1.876625018093198705e-01 -2.777821807833665280e-01
5.330000000000000071e+00 -2.554366072488432060e-01 2.080418342546812849e-01 -2.787259271196213528e-01
5.339999999999999858e+00 -2.433795156774987423e-01 2.160735809267260998e-01 -2.795252007904694413e-01
5.350000000000000533e+00 -2.410468724407530960e-01 2.118118095850783367e-01 -2.801797835635725376e-01
5.360000000000000320e+00 -2.485674480357143168e-01 1.954738689862303147e-01 -2.806896277126230688e-01
5.370000000000000107e+00 -2.659163897242848296e-01 1.674365993773564987e-01 -2.810548570333165075e-01
5.379999999999999893e+00 -2.929096931629056044e-01 1.282308560673993403e-01 -2.812757674269897867e-01
5.389999999999999680e+00 -3.292028103457698140e-01 7.853441852200948592e-02 -2.813528270459505487e-01
5.400000000000000355e+00 -3.742934162581170177e-01 1.916335197991803074e-02 -2.812866759978317477e-01
5.410000000000000142e+00 -4.275281535479046324e-01 -4.893811389526347977e-02 -2.810781256041987031e-01
5.419999999999999929e+00 -4.881129903273431214e-01 -1.247091233381191211e-01 -2.807281572117470425e-01
5.429999999999999716e+00 -5.551266725159349491e-01 -2.069850777898716854e-01 -2.802379205563942377e-01
5.440000000000000391e+00 -6.275366382521186948e-01 -2.945117815503019987e-01 -2.796087316825093261e-01
5.450000000000000178e+00 -7.042166942444414435e-01 -3.859607521113798123e-01 -2.788420704214599199e-01
5.459999999999999964e+00 -7.839657355983767895e-01 -4.799455787722182731e-01 -2.779395774355808979e-01
5.469999999999999751e+00 -8.655268212186705279e-01 -5.750391916192565400e-01 -2.769030066453408989e-01
5.480000000000000426e+00 -9.476059924618569497e-01 -6.697918798119011363e-01 -2.757342665058997722e-01
5.490000000000000213e+00 -1.028890336223182045e+00 -7.627498746060237256e-01 -2.744354983968886330e-01
5.500000000000000000e+00 -1.108064935326823042e+00 -8.524742899615980196e-01 -2.730089887140346172e-01
5.509999999999999787e+00 -1.183828507183066314e+00 -9.375601931380411758e-01 -2.714571254522687438e-01
5.520000000000000462e+00 -1.254907693240485456e+00 -1.016655560465781871e+00 -2.697824310639579948e-01
5.530000000000000249e+00 -1.320070113583727389e+00 -1.088479860385615172e+00 -2.679875567747030396e-01
5.540000000000000036e+00 -1.378136430567364012e+00 -1.151841997528618933e+00 -2.660752765786608132e-01
5.549999999999999822e+00 -1.427991761658066183e+00 -1.205657348483450741e+00 -2.640484809345072237e-01
5.560000000000000497e+00 -1.468596836079645751e+00 -1.248963622138861362e+00 -2.619101701843923879e-01
5.570000000000000284e+00 -1.498999296838591899e+00 -1.280935285054440431e+00 -2.596634477193254797e-01
5.580000000000000071e+00 -1.518345507154705176e+00 -1.300896304979817231e+00 -2.573115129148085267e-01
5.589999999999999858e+00 -1.525893129842286866e+00 -1.308330983058033414e+00 -2.548576538631743826e-01
5.600000000000000533e+00 -1.521024615081737474e+00 -1.302892666979420078e+00 -2.523052399318337358e-01
5.610000000000000320e+00 -1.503261565006970057e+00 -1.284410162936156397e+00 -2.496577141683111178e-01
5.620000000000000107e+00 -1.472279754242104444e+00 -1.252891693219462921e+00 -2.469185855791164175e-01
5.629999999999999893e+00 -1.427924387780960203e+00 -1.208526278305708246e+00 -2.440914213150024714e-01
5.639999999999999680e+00 -1.370224986565228509e+00 -1.151682456969896240e+00 -2.411798387883505590e-01
5.650000000000000355e+00 -1.299409122262553673e+00 -1.082904295094060165e+00 -2.381874977506497071e-01
5.660000000000000142e+00 -1.215914090847069806e+00 -1.002904673214806364e+00 -2.351180923580078463e-01
5.669999999999999929e+00 -1.120395532683603257e+00 -9.125558843226219130e-01 -2.319753432524597203e-01
5.679999999999999716e+00 -1.013731985286073112e+00 -8.128776168225356757e-01 -2.287629896865236157e-01
5.690000000000000391e+00 -8.970244006659964242e-01 -7.050224426716764636e-01 -2.254847817180242464e-01
5.700000000000000178e+00 -7.715897750551161671e-01 -5.902589771953833386e-01 -2.221444511931223997e-01
5.709999999999999964e+00 -6.389482232026771902e-01 -4.699529244607721923e-01 -2.187456994845994596e-01
5.719999999999999751e+00 -5.008030763361416282e-01 -3.455462696632540798e-01 -2.152922911847872378e-01
5.730000000000000426e+00 -3.590138818425675504e-01 -2.185349268330151196e-01 -2.117879976614375215e-01
5.740000000000000213e+00 -2.155625195450403542e-01 -9.044519512685439411e-02 -2.082365100981843353e-01
5.750000000000000000e+00 -7.251300675847671684e-02 3.719058136565667194e-02 -2.046414864318312488e-01
5.759999999999999787e+00 6.803407742629051513e-02 1.628587186052908864e-01 -2.010065447428694141e-01
5.770000000000000462e+00 2.039912795891547781e-01 2.850888005510988643e-01 -1.973352569029628023e-01
5.780000000000000249e+00 3.333365037102506423e-01 4.024777065654404073e-01 -1.936311424972973205e-01
5.790000000000000036e+00 4.541659806881583328e-01 5.137125632992760593e-01 -1.898976630382432085e-01
5.799999999999999822e+00 5.647460061179354618e-01 6.175921264473493988e-01 -1.861382164852799226e-01
5.810000000000000497e+00 6.635614028406388032e-01 7.130461113209073387e-01 -1.823561320847033596e-01
5.820000000000000284e+00 7.493586884777811985e-01 7.991520189082430559e-01 -1.785546655404523508e-01
5.830000000000000071e+00 8.211820529953580694e-01 8.751490464640465650e-01 -1.747369945269253433e-01
5.839999999999999858e+00 8.784004752830578688e-01 9.404487285910044791e-01 -1.709062145519476827e-01
5.850000000000000533e+00 9.207246232285157816e-01 9.946420255113670450e-01 -1.670653351764654349e-01
5.860000000000000320e+00 9.482125759784277852e-01 1.037502658355989649e+00 -1.632172765969156225e-01
5.870000000000000107e+00 9.612638624721048242e-01 1.068986584735359902e+00 -1.593648665933214692e-01
5.879999999999999893e+00 9.606018055236946740e-01 1.089227608884140830e+00 -1.555108378451291185e-01
5.889999999999999680e+00 9.472446715783472415e-01 1.098529226025213967e+00 -1.516578256150684367e-01
5.900000000000000355e+00 9.224666271522373728e-01 1.097352906593078714e+00 -1.478083657997310840e-01
5.910000000000000142e+00 8.877499681627090133e-01 1.086303128630146331e+00 -1.439648933439987011e-01
